_id,Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
24869,2023-08-03T02:00,2.394,3.487,6.188,7.143,157.02,21.690
24870,2023-08-03T02:30,2.586,4.109,6.189,6.667,139.97,21.780
24871,2023-08-03T03:00,2.441,3.566,6.593,6.667,131.18,21.870
24872,2023-08-03T03:30,2.595,4.070,6.687,7.143,148.23,21.960
24873,2023-08-03T04:00,2.372,3.780,6.533,7.407,148.49,21.960
24874,2023-08-03T04:30,2.524,4.236,6.654,6.897,137.94,22.050
24875,2023-08-03T05:00,2.482,4.429,6.272,6.667,115.79,22.100
24876,2023-08-03T05:30,2.361,3.693,6.219,7.143,136.98,22.180
24877,2023-08-03T06:00,2.499,4.575,6.625,7.143,142.60,22.180
24878,2023-08-03T06:30,2.548,5.016,6.576,12.500,148.93,22.230
24879,2023-08-03T07:00,2.341,4.164,6.280,12.500,163.79,22.230
24880,2023-08-03T07:30,2.391,4.065,6.364,7.407,134.25,22.230
24881,2023-08-03T08:00,2.609,3.887,6.854,7.143,133.99,22.180
24882,2023-08-03T08:30,2.524,4.134,6.862,6.667,129.77,22.270
24883,2023-08-03T09:00,2.315,3.599,6.575,14.286,164.76,22.320
24884,2023-08-03T09:30,2.289,3.276,6.864,14.286,161.42,22.410
24885,2023-08-03T10:00,2.386,4.044,6.696,6.897,144.54,22.450
24886,2023-08-03T10:30,2.459,4.175,6.879,7.143,143.66,22.500
24887,2023-08-03T11:00,2.419,4.150,6.662,12.500,149.64,22.540
24888,2023-08-03T11:30,2.471,3.788,6.999,6.897,116.49,22.590
24889,2023-08-03T12:00,2.250,3.361,6.819,13.333,155.53,22.590
24890,2023-08-03T12:30,2.500,3.576,6.717,7.143,136.89,22.540
24891,2023-08-03T13:00,2.416,4.431,6.503,7.407,144.80,22.590
24892,2023-08-03T13:30,2.545,4.323,6.580,7.143,123.88,22.590
24893,2023-08-03T14:00,2.588,4.375,6.702,10.000,141.02,22.590
24894,2023-08-03T14:30,2.514,4.998,6.378,8.000,145.77,22.590
24895,2023-08-03T15:00,2.434,4.490,6.572,8.333,121.42,22.540
24896,2023-08-03T15:30,2.483,3.745,6.610,6.897,135.40,22.540
24897,2023-08-03T16:00,2.551,4.349,6.559,9.091,154.47,22.540
24898,2023-08-03T16:30,2.447,3.954,6.788,11.111,154.03,22.500
24899,2023-08-03T17:00,2.377,4.088,6.440,8.000,130.74,22.450
24900,2023-08-03T17:30,2.167,3.874,5.926,11.111,155.97,22.450
24901,2023-08-03T18:00,2.239,3.389,6.718,10.526,154.21,22.410
24902,2023-08-03T18:30,2.425,3.742,6.654,11.765,150.08,22.360
24903,2023-08-03T19:00,2.330,3.969,6.302,11.111,150.25,22.360
24904,2023-08-03T19:30,2.228,3.563,6.199,10.526,150.52,22.320
24905,2023-08-03T20:00,2.236,3.939,6.011,10.526,154.38,22.270
24906,2023-08-03T20:30,2.223,4.001,5.893,11.111,144.01,22.230
24907,2023-08-03T21:00,2.317,3.745,6.104,8.000,137.07,22.180
24908,2023-08-03T21:30,2.159,4.023,5.997,12.500,147.44,22.140
24909,2023-08-03T22:00,2.324,3.725,6.297,10.000,149.29,22.180
24910,2023-08-03T22:30,2.249,3.788,6.197,10.526,147.62,22.180
24911,2023-08-03T23:00,2.114,4.616,6.264,6.667,137.42,22.180
24912,2023-08-03T23:30,2.333,3.737,6.210,7.692,139.44,22.180
24913,2023-08-04T00:00,2.322,4.221,6.341,9.524,141.20,22.180
24914,2023-08-04T00:30,2.295,4.234,6.592,11.111,148.41,22.230
24915,2023-08-04T01:00,2.107,3.432,6.264,8.333,138.65,22.230
24916,2023-08-04T01:30,2.332,4.259,6.370,6.897,132.23,22.230
24917,2023-08-04T02:00,2.310,3.822,6.351,8.333,129.77,22.180
24918,2023-08-04T02:30,2.159,4.562,6.221,10.526,142.52,22.180
24919,2023-08-04T03:00,2.154,4.120,6.029,6.897,112.45,22.180
24920,2023-08-04T03:30,2.264,4.414,6.273,7.692,113.15,22.180
24921,2023-08-04T04:00,2.247,4.014,6.246,10.526,138.74,22.180
24922,2023-08-04T04:30,2.278,4.013,6.276,8.333,124.58,22.140
24923,2023-08-04T05:00,2.051,3.283,6.262,8.333,152.98,22.140
24924,2023-08-04T05:30,2.139,3.638,6.377,7.692,114.21,22.100
24925,2023-08-04T06:00,2.150,3.781,6.280,7.407,129.77,22.100
24926,2023-08-04T06:30,2.126,3.308,6.402,6.452,131.70,22.100
24927,2023-08-04T07:00,2.215,3.601,6.369,8.333,147.00,22.100
24928,2023-08-04T07:30,2.081,3.075,6.357,10.526,150.08,22.050
24929,2023-08-04T08:00,2.007,3.160,6.172,7.407,112.01,22.100
24930,2023-08-04T08:30,1.992,3.094,6.457,8.696,134.96,22.140
24931,2023-08-04T09:00,1.961,3.155,6.022,7.692,106.47,22.100
24932,2023-08-04T09:30,2.019,3.576,6.351,6.897,123.09,22.050
24933,2023-08-04T10:00,1.953,3.170,6.246,8.000,118.96,22.050
24934,2023-08-04T10:30,2.003,3.057,6.093,10.000,127.75,22.050
24935,2023-08-04T11:00,1.942,3.085,6.172,8.000,109.29,22.050
24936,2023-08-04T11:30,2.034,3.203,6.340,7.692,115.44,22.010
24937,2023-08-04T12:00,2.115,3.667,6.285,8.333,124.05,22.010
24938,2023-08-04T12:30,2.062,4.504,6.498,10.000,121.51,21.960
24939,2023-08-04T13:00,1.995,3.158,6.260,10.526,120.36,21.960
24940,2023-08-04T13:30,2.058,3.125,6.355,7.692,107.26,21.960
24941,2023-08-04T14:00,1.972,3.283,6.204,8.696,135.04,21.960
24942,2023-08-04T14:30,2.048,3.295,6.059,8.000,105.07,21.960
24943,2023-08-04T15:00,2.057,3.128,6.304,7.692,102.78,22.100
24944,2023-08-04T15:30,2.122,3.237,6.379,7.143,92.05,22.180
24945,2023-08-04T16:00,2.070,3.444,5.953,9.091,104.27,22.230
24946,2023-08-04T16:30,2.066,3.614,6.170,8.696,94.25,22.180
24947,2023-08-04T17:00,2.100,3.500,6.071,7.407,157.29,22.230
24948,2023-08-04T17:30,2.067,4.059,6.215,11.111,143.92,22.230
24949,2023-08-04T18:00,2.046,3.530,6.231,7.143,112.71,22.230
24950,2023-08-04T18:30,2.065,3.317,5.924,11.765,155.62,22.230
24951,2023-08-04T19:00,2.075,3.335,6.049,7.692,115.53,22.230
24952,2023-08-04T19:30,2.002,2.986,6.114,7.692,91.88,22.230
24953,2023-08-04T20:00,2.118,4.260,6.132,8.333,93.02,22.230
24954,2023-08-04T20:30,2.086,3.329,6.059,11.765,125.64,22.180
24955,2023-08-04T21:00,2.060,3.135,5.986,8.696,114.12,22.180
24956,2023-08-04T21:30,1.974,3.095,6.075,8.696,92.76,22.140
24957,2023-08-04T22:00,1.999,3.348,6.138,11.111,155.70,22.140
24958,2023-08-04T22:30,2.039,3.367,6.073,8.333,81.94,22.140
24959,2023-08-04T23:00,2.065,3.303,6.646,10.000,150.96,22.140
24960,2023-08-04T23:30,1.986,2.868,6.264,8.333,99.88,22.180
24961,2023-08-05T00:00,2.121,3.896,6.597,8.000,95.57,22.180
24962,2023-08-05T00:30,2.150,3.945,6.312,7.692,90.30,22.180
24963,2023-08-05T01:00,2.041,3.229,6.365,10.526,96.01,22.140
24964,2023-08-05T01:30,2.026,3.551,6.165,8.333,84.23,22.140
24965,2023-08-05T02:00,1.923,3.293,6.205,8.696,94.96,22.180
24966,2023-08-05T02:30,2.069,3.604,6.549,7.407,86.96,22.180
24967,2023-08-05T03:00,1.935,3.758,6.204,7.692,103.13,22.180
24968,2023-08-05T03:30,2.049,4.707,6.343,8.000,151.31,22.180
24969,2023-08-05T04:00,1.994,3.532,6.537,8.000,92.14,22.270
24970,2023-08-05T04:30,1.953,3.121,6.467,8.333,85.81,22.270
24971,2023-08-05T05:00,1.986,3.898,6.357,8.333,83.35,22.230
24972,2023-08-05T05:30,1.859,3.540,6.298,8.000,84.58,22.270
24973,2023-08-05T06:00,1.902,3.116,6.308,9.091,81.33,22.320
24974,2023-08-05T06:30,1.933,2.955,6.069,8.696,86.25,22.360
24975,2023-08-05T07:00,1.901,2.925,6.152,8.696,81.68,22.360
24976,2023-08-05T07:30,1.997,3.623,6.057,8.000,76.58,22.320
24977,2023-08-05T08:00,1.834,3.016,6.034,8.000,79.83,22.360
24978,2023-08-05T08:30,1.981,3.191,6.294,8.696,78.78,22.360
24979,2023-08-05T09:00,1.825,3.920,6.037,9.091,87.66,22.360
24980,2023-08-05T09:30,1.867,3.368,6.094,8.000,85.99,22.360
24981,2023-08-05T10:00,1.714,3.567,5.958,9.091,74.03,22.320
24982,2023-08-05T10:30,1.813,2.867,6.127,8.696,84.49,22.320
24983,2023-08-05T11:00,1.815,3.449,6.401,8.333,67.26,22.320
24984,2023-08-05T11:30,1.925,3.201,6.575,9.524,90.47,22.360
24985,2023-08-05T12:00,1.885,3.619,6.605,8.333,88.45,22.410
24986,2023-08-05T12:30,1.994,3.166,6.677,8.696,88.19,22.410
24987,2023-08-05T13:00,1.948,3.346,6.493,8.696,82.12,22.500
24988,2023-08-05T13:30,2.017,3.403,6.439,8.333,80.71,22.540
24989,2023-08-05T14:00,1.846,3.020,6.283,9.524,91.18,22.590
24990,2023-08-05T14:30,2.009,3.372,6.293,8.000,83.62,22.590
24991,2023-08-05T15:00,2.003,3.419,6.250,8.696,78.87,22.630
24992,2023-08-05T15:30,1.986,3.133,6.398,9.091,66.74,22.590
24993,2023-08-05T16:00,1.918,3.502,6.167,9.091,89.59,22.540
24994,2023-08-05T16:30,2.058,3.067,6.442,8.333,86.16,22.410
24995,2023-08-05T17:00,1.967,3.671,6.421,9.091,94.60,22.270
24996,2023-08-05T17:30,1.931,3.050,6.052,8.696,90.47,22.180
24997,2023-08-05T18:00,1.934,3.087,5.971,9.091,95.66,22.050
24998,2023-08-05T18:30,1.888,3.061,6.008,8.696,91.97,22.010
24999,2023-08-05T19:00,1.832,3.365,5.726,8.696,76.23,22.010
25000,2023-08-05T19:30,2.034,3.584,5.888,9.091,85.90,21.960
25001,2023-08-05T20:00,1.800,3.564,5.933,9.091,82.82,21.960
25002,2023-08-05T20:30,1.779,2.754,5.697,8.333,85.90,21.960
25003,2023-08-05T21:00,1.986,2.999,6.150,9.524,89.94,21.960
25004,2023-08-05T21:30,2.083,3.647,6.123,9.524,83.70,21.960
25005,2023-08-05T22:00,2.041,3.137,6.498,9.091,89.24,21.960
25006,2023-08-05T22:30,2.029,3.304,5.993,8.696,91.62,21.960
25007,2023-08-05T23:00,1.894,3.314,6.247,9.524,77.55,21.870
25008,2023-08-05T23:30,1.922,2.884,6.099,9.524,79.31,21.920
25009,2023-08-06T00:00,1.928,3.125,6.078,9.091,82.12,21.960
25010,2023-08-06T00:30,1.855,3.218,6.446,10.000,71.48,21.960
25011,2023-08-06T01:00,2.059,3.482,6.312,8.696,84.05,21.960
25012,2023-08-06T01:30,1.929,3.235,6.091,8.696,83.00,22.010
25013,2023-08-06T02:00,2.098,3.582,5.948,9.524,77.46,21.960
25014,2023-08-06T02:30,2.120,3.531,6.191,9.091,77.37,21.920
25015,2023-08-06T03:00,2.026,2.878,6.218,9.091,91.53,21.870
25016,2023-08-06T03:30,1.905,3.149,5.849,9.524,89.24,21.870
25017,2023-08-06T04:00,2.107,3.719,6.171,9.524,75.35,21.870
25018,2023-08-06T04:30,2.025,3.289,5.934,9.524,79.83,21.870
25019,2023-08-06T05:00,1.874,2.835,6.211,8.333,94.52,22.540
25020,2023-08-06T05:30,1.749,2.757,5.811,9.524,89.86,22.630
25021,2023-08-06T06:00,1.849,3.030,6.160,9.524,86.96,22.680
25022,2023-08-06T06:30,1.761,3.175,6.150,10.000,85.90,22.720
25023,2023-08-06T07:00,1.851,3.230,6.404,10.000,77.90,22.810
25024,2023-08-06T07:30,1.982,3.215,6.580,9.524,91.62,22.810
25025,2023-08-06T08:00,1.822,3.051,6.349,9.524,94.08,22.770
25026,2023-08-06T08:30,1.863,2.862,6.756,10.000,83.26,22.630
25027,2023-08-06T09:00,1.805,2.874,6.177,9.524,89.07,22.720
25028,2023-08-06T09:30,1.842,2.588,6.398,10.000,77.02,22.770
25029,2023-08-06T10:00,1.768,2.759,6.295,9.524,93.37,22.770
25030,2023-08-06T10:30,1.753,3.450,6.167,9.524,91.79,22.720
25031,2023-08-06T11:00,1.811,3.187,6.389,9.524,87.92,22.680
25032,2023-08-06T11:30,1.788,2.749,7.028,10.000,98.74,22.680
25033,2023-08-06T12:00,1.878,2.776,6.576,9.524,91.62,22.720
25034,2023-08-06T12:30,1.851,2.618,6.255,10.000,86.78,22.770
25035,2023-08-06T13:00,1.811,2.786,6.173,9.091,88.36,22.770
25036,2023-08-06T13:30,1.944,3.181,6.670,9.524,85.11,22.770
25037,2023-08-06T14:00,1.928,3.258,6.733,10.000,89.33,22.810
25038,2023-08-06T14:30,1.836,2.740,6.709,9.091,86.43,22.810
25039,2023-08-06T15:00,2.007,3.319,7.096,10.000,88.80,22.810
25040,2023-08-06T15:30,2.067,3.552,6.795,10.000,80.89,22.770
25041,2023-08-06T16:00,2.054,3.485,6.440,10.000,84.85,22.900
25042,2023-08-06T16:30,2.004,3.331,6.499,10.000,80.36,22.900
25043,2023-08-06T17:00,1.951,2.994,6.255,9.524,87.13,22.950
25044,2023-08-06T17:30,1.921,2.992,6.503,10.000,87.04,22.950
25045,2023-08-06T18:00,1.919,3.136,6.218,10.000,87.13,23.040
25046,2023-08-06T18:30,1.833,2.760,6.435,9.524,94.16,23.040
25047,2023-08-06T19:00,1.777,3.079,6.305,10.000,93.46,23.080
25048,2023-08-06T19:30,1.948,3.099,6.133,10.000,90.30,23.080
25049,2023-08-06T20:00,1.936,3.642,6.125,10.526,83.62,23.080
25050,2023-08-06T20:30,1.804,2.733,6.192,9.524,93.20,23.130
25051,2023-08-06T21:00,1.749,3.080,6.140,10.000,95.75,23.130
25052,2023-08-06T21:30,1.735,2.833,6.059,9.524,83.97,23.130
25053,2023-08-06T22:00,1.768,2.970,6.205,9.524,87.66,23.130
25054,2023-08-06T22:30,1.697,3.308,5.954,10.000,88.89,23.080
25055,2023-08-06T23:00,1.689,2.656,5.975,10.526,85.99,23.080
25056,2023-08-06T23:30,1.627,2.608,6.043,9.524,87.92,23.040
25057,2023-08-07T00:00,1.659,2.407,6.247,9.524,90.82,22.990
25058,2023-08-07T00:30,1.623,3.392,5.761,10.526,91.09,23.040
25059,2023-08-07T01:00,1.834,3.065,5.871,9.091,83.26,23.040
25060,2023-08-07T01:30,1.933,3.146,6.075,9.524,86.16,23.080
25061,2023-08-07T02:00,1.989,3.459,6.011,10.000,83.09,23.080
25062,2023-08-07T02:30,1.926,2.707,5.833,10.000,86.52,23.080
25063,2023-08-07T03:00,2.015,3.372,6.114,6.250,78.16,23.080
25064,2023-08-07T03:30,1.946,3.443,5.863,6.250,76.58,23.080
25065,2023-08-07T04:00,2.236,3.422,6.180,6.897,164.76,23.130
25066,2023-08-07T04:30,2.195,3.993,5.897,6.250,170.12,23.040
25067,2023-08-07T05:00,2.121,3.629,6.000,10.526,159.13,23.040
25068,2023-08-07T05:30,2.120,3.474,6.011,6.452,159.40,23.040
25069,2023-08-07T06:00,2.202,3.880,6.101,6.452,167.75,22.990
25070,2023-08-07T06:30,2.255,4.138,6.230,6.452,161.94,22.990
25071,2023-08-07T07:00,2.211,3.660,6.118,6.667,151.66,22.990
25072,2023-08-07T07:30,2.098,3.942,6.014,7.407,157.29,22.990
25073,2023-08-07T08:00,2.151,3.876,6.203,7.143,152.54,22.950
25074,2023-08-07T08:30,1.987,3.845,6.293,7.407,161.07,22.950
25075,2023-08-07T09:00,1.945,3.237,6.447,10.526,152.01,22.900
25076,2023-08-07T09:30,2.061,3.482,6.559,10.526,94.69,22.900
25077,2023-08-07T10:00,1.949,3.104,6.345,10.526,85.29,22.900
25078,2023-08-07T10:30,1.880,3.098,6.590,10.526,83.79,22.950
25079,2023-08-07T11:00,2.003,3.538,6.415,10.000,95.48,22.950
25080,2023-08-07T11:30,1.780,2.648,6.549,10.000,108.23,22.950
25081,2023-08-07T12:00,1.748,2.416,6.484,9.524,95.40,22.950
25082,2023-08-07T12:30,1.963,3.879,6.742,9.524,116.76,22.950
25083,2023-08-07T13:00,1.990,3.045,6.521,10.000,94.25,22.900
25084,2023-08-07T13:30,1.946,3.241,6.655,9.524,138.21,22.950
25085,2023-08-07T14:00,2.069,3.696,6.751,9.524,123.00,22.950
25086,2023-08-07T14:30,1.749,2.952,6.306,9.091,150.43,22.950
25087,2023-08-07T15:00,1.893,3.473,6.758,8.696,124.41,22.950
25088,2023-08-07T15:30,1.798,3.561,6.407,8.333,122.12,22.900
25089,2023-08-07T16:00,1.895,3.147,6.475,10.526,85.11,22.900
25090,2023-08-07T16:30,1.866,3.016,6.271,8.696,108.67,22.900
25091,2023-08-07T17:00,1.790,2.738,6.555,10.000,82.21,22.900
25092,2023-08-07T17:30,1.779,3.210,6.585,10.526,84.93,22.860
25093,2023-08-07T18:00,1.829,2.869,5.794,8.000,119.04,22.860
25094,2023-08-07T18:30,1.932,2.946,6.554,9.091,98.03,22.810
25095,2023-08-07T19:00,1.942,3.245,6.013,8.696,127.66,22.860
25096,2023-08-07T19:30,1.996,3.382,5.903,8.696,115.35,22.810
25097,2023-08-07T20:00,1.743,3.013,5.652,10.000,83.26,22.810
25098,2023-08-07T20:30,1.773,3.174,5.791,10.000,105.68,22.770
25099,2023-08-07T21:00,1.868,2.869,6.064,8.000,121.59,22.770
25100,2023-08-07T21:30,1.920,2.788,5.906,9.524,102.87,22.770
25101,2023-08-07T22:00,1.887,3.159,5.688,10.000,121.07,22.770
25102,2023-08-07T22:30,1.854,2.926,5.854,10.000,89.77,22.720
25103,2023-08-07T23:00,1.846,3.386,5.593,8.696,99.26,22.680
25104,2023-08-07T23:30,1.843,2.921,5.856,8.000,96.27,22.680
25105,2023-08-08T00:00,1.820,3.321,5.770,9.091,96.27,22.680
25106,2023-08-08T00:30,1.883,3.169,5.841,9.091,81.51,22.630
25107,2023-08-08T01:00,1.838,3.118,5.696,7.692,110.08,22.630
25108,2023-08-08T01:30,1.966,3.515,5.793,8.333,118.87,22.630
25109,2023-08-08T02:00,1.900,3.918,5.725,10.000,81.86,22.630
25110,2023-08-08T02:30,1.903,3.476,5.469,8.696,79.40,22.630
25111,2023-08-08T03:00,1.953,3.263,5.768,10.000,83.09,22.630
25112,2023-08-08T03:30,1.817,2.929,5.598,9.524,89.86,22.630
25113,2023-08-08T04:00,1.879,2.906,5.384,10.000,76.49,22.590
25114,2023-08-08T04:30,1.909,2.830,5.387,10.000,97.86,22.540
25115,2023-08-08T05:00,1.761,2.720,5.364,8.000,123.09,22.540
25116,2023-08-08T05:30,1.735,2.678,5.415,9.524,85.55,22.540
25117,2023-08-08T06:00,1.780,2.662,5.305,8.000,115.79,22.500
25118,2023-08-08T06:30,1.781,2.961,5.265,10.000,97.24,22.500
25119,2023-08-08T07:00,1.807,3.120,5.140,7.143,117.81,22.450
25120,2023-08-08T07:30,1.978,3.135,5.415,7.143,150.08,22.450
25121,2023-08-08T08:00,1.941,3.767,5.362,7.143,152.80,22.500
25122,2023-08-08T08:30,1.922,3.226,5.507,7.407,146.30,22.540
25123,2023-08-08T09:00,2.093,3.226,5.570,7.143,160.71,22.540
25124,2023-08-08T09:30,2.117,3.414,5.595,7.143,155.62,22.540
25125,2023-08-08T10:00,2.026,3.510,5.683,7.692,158.16,22.540
25126,2023-08-08T10:30,1.976,3.017,5.849,7.407,155.62,22.540
25127,2023-08-08T11:00,1.951,3.998,5.765,8.000,160.71,22.540
25128,2023-08-08T11:30,2.212,3.318,6.012,8.000,165.29,22.500
25129,2023-08-08T12:00,2.160,3.468,5.692,7.692,162.74,22.500
25130,2023-08-08T12:30,2.195,3.321,5.977,7.407,166.08,22.500
25131,2023-08-08T13:00,2.096,3.414,5.810,7.692,154.38,22.450
25132,2023-08-08T13:30,2.093,3.117,5.999,7.407,167.13,22.450
25133,2023-08-08T14:00,2.255,4.418,5.966,7.407,156.32,22.450
25134,2023-08-08T14:30,2.207,3.379,5.524,8.000,157.11,22.450
25135,2023-08-08T15:00,2.251,3.717,5.482,7.692,158.16,22.410
25136,2023-08-08T15:30,2.089,2.886,5.436,7.407,157.64,22.410
25137,2023-08-08T16:00,1.917,3.166,5.436,7.692,159.66,22.410
25138,2023-08-08T16:30,1.995,3.289,5.716,7.407,163.18,22.360
25139,2023-08-08T17:00,2.012,3.071,5.791,7.692,146.30,22.320
25140,2023-08-08T17:30,2.109,3.312,5.992,7.407,151.92,22.320
25141,2023-08-08T18:00,2.069,3.230,5.702,7.407,147.79,22.360
25142,2023-08-08T18:30,2.103,3.365,5.680,7.407,159.13,22.320
25143,2023-08-08T19:00,2.068,3.299,5.562,7.692,158.69,22.320
25144,2023-08-08T19:30,2.122,3.487,5.436,7.692,164.49,22.320
25145,2023-08-08T20:00,2.084,3.174,5.725,7.143,144.36,22.270
25146,2023-08-08T20:30,2.002,4.234,5.625,7.692,149.02,22.270
25147,2023-08-08T21:00,2.006,3.381,5.460,7.143,155.70,22.270
25148,2023-08-08T21:30,2.118,3.533,5.610,7.143,146.30,22.270
25149,2023-08-08T22:00,2.031,4.163,5.477,7.407,149.37,22.270
25150,2023-08-08T22:30,1.989,2.876,5.706,7.143,151.31,22.270
25151,2023-08-08T23:00,1.830,2.672,5.651,7.407,147.18,22.270
25152,2023-08-08T23:30,2.008,2.848,5.664,7.143,147.00,22.230
25153,2023-08-09T00:00,1.857,3.248,5.275,7.143,152.89,22.230
25154,2023-08-09T00:30,1.756,2.702,5.131,7.143,144.45,22.230
25155,2023-08-09T01:00,1.821,3.007,5.436,7.143,141.29,22.180
25156,2023-08-09T01:30,1.706,2.741,5.072,6.897,139.26,22.180
25157,2023-08-09T02:00,1.857,3.127,5.218,6.667,139.18,22.180
25158,2023-08-09T02:30,1.854,2.966,5.147,6.897,140.14,22.140
25159,2023-08-09T03:00,1.917,3.251,5.021,6.897,129.86,22.100
25160,2023-08-09T03:30,1.946,3.014,5.258,6.667,141.73,22.100
25161,2023-08-09T04:00,1.705,2.424,5.013,6.897,147.70,22.050
25162,2023-08-09T04:30,1.707,2.472,5.096,6.667,141.37,22.050
25163,2023-08-09T05:00,1.640,2.740,5.160,6.897,137.33,22.100
25164,2023-08-09T05:30,1.691,2.595,5.137,6.667,142.96,22.100
25165,2023-08-09T06:00,1.589,2.705,5.003,6.667,136.27,22.100
25166,2023-08-09T06:30,1.561,2.839,4.939,6.667,145.24,22.100
25167,2023-08-09T07:00,1.638,2.890,4.828,6.667,135.57,22.100
25168,2023-08-09T07:30,1.595,2.586,4.857,6.667,147.79,22.100
25169,2023-08-09T08:00,1.685,2.915,4.832,6.452,143.92,22.100
25170,2023-08-09T08:30,1.637,3.622,5.115,6.897,153.33,22.100
25171,2023-08-09T09:00,1.704,2.596,5.070,6.250,142.87,22.100
25172,2023-08-09T09:30,1.763,2.758,5.042,6.897,139.62,22.100
25173,2023-08-09T10:00,1.787,3.005,5.062,6.897,156.05,22.140
25174,2023-08-09T10:30,1.679,3.051,5.045,6.897,148.41,22.140
25175,2023-08-09T11:00,1.581,2.529,4.915,7.143,151.31,22.140
25176,2023-08-09T11:30,1.578,2.906,4.932,6.250,140.67,22.180
25177,2023-08-09T12:00,1.497,2.622,4.708,6.452,136.80,22.140
25178,2023-08-09T12:30,1.547,2.349,5.080,6.897,145.42,22.180
25179,2023-08-09T13:00,1.625,2.693,4.933,7.143,139.26,22.140
25180,2023-08-09T13:30,1.599,2.222,5.208,6.667,142.43,22.140
25181,2023-08-09T14:00,1.468,2.666,4.884,6.452,162.12,22.140
25182,2023-08-09T14:30,1.613,2.545,5.131,6.897,139.35,22.100
25183,2023-08-09T15:00,1.512,2.970,5.011,7.143,147.62,22.100
25184,2023-08-09T15:30,1.456,2.320,4.886,9.524,91.97,22.140
25185,2023-08-09T16:00,1.501,2.371,5.179,6.667,140.14,22.180
25186,2023-08-09T16:30,1.540,2.287,5.103,6.897,155.18,22.180
25187,2023-08-09T17:00,1.445,2.502,5.302,7.143,156.05,22.180
25188,2023-08-09T17:30,1.488,2.779,5.231,6.667,160.19,22.180
25189,2023-08-09T18:00,1.576,2.604,5.494,6.667,142.60,22.180
25190,2023-08-09T18:30,1.523,2.694,5.204,6.667,149.55,22.140
25191,2023-08-09T19:00,1.523,2.656,5.366,6.897,145.15,22.140
25192,2023-08-09T19:30,1.488,2.720,5.434,6.897,160.01,22.140
25193,2023-08-09T20:00,1.434,2.534,5.319,7.143,130.12,22.100
25194,2023-08-09T20:30,1.466,2.454,5.476,6.667,139.00,22.100
25195,2023-08-09T21:00,1.465,2.410,5.377,6.452,151.92,22.050
25196,2023-08-09T21:30,1.462,2.241,5.511,6.250,140.58,22.010
25197,2023-08-09T22:00,1.441,2.150,5.449,6.667,143.04,22.010
25198,2023-08-09T22:30,1.380,2.517,5.253,6.897,155.53,22.010
25199,2023-08-09T23:00,1.314,2.360,5.271,6.667,143.92,22.010
25200,2023-08-09T23:30,1.345,2.046,5.418,6.897,149.73,22.010
25201,2023-08-10T00:00,1.291,2.221,5.327,6.667,135.13,21.960
25202,2023-08-10T00:30,1.403,2.255,5.612,6.250,130.65,21.920
25203,2023-08-10T01:00,1.277,2.319,5.459,7.407,118.43,21.870
25204,2023-08-10T01:30,1.302,1.988,5.569,6.452,136.27,21.830
25205,2023-08-10T02:00,1.299,2.102,5.722,6.452,137.86,21.780
25206,2023-08-10T02:30,1.343,2.225,5.651,9.524,136.98,21.690
25207,2023-08-10T03:00,1.261,1.999,5.789,7.692,110.08,21.740
25208,2023-08-10T03:30,1.399,2.341,5.830,6.667,124.05,21.690
25209,2023-08-10T04:00,1.357,2.222,5.886,6.667,117.90,21.610
25210,2023-08-10T04:30,1.416,2.889,5.992,6.250,117.90,21.560
25211,2023-08-10T05:00,1.388,2.359,5.660,6.897,108.05,21.560
25212,2023-08-10T05:30,1.282,2.190,5.417,9.524,105.94,21.520
25213,2023-08-10T06:00,1.333,2.182,5.747,9.091,118.69,21.470
25214,2023-08-10T06:30,1.342,2.421,5.718,9.524,122.38,21.430
25215,2023-08-10T07:00,1.259,2.098,5.276,9.524,128.89,21.430
25216,2023-08-10T07:30,1.280,2.220,5.280,8.696,108.58,21.430
25217,2023-08-10T08:00,1.316,2.120,5.738,8.696,110.60,21.380
25218,2023-08-10T08:30,1.323,2.360,5.837,9.091,115.79,21.690
25219,2023-08-10T09:00,1.331,2.071,5.705,9.091,121.77,21.920
25220,2023-08-10T09:30,1.326,2.522,5.697,7.143,129.33,21.960
25221,2023-08-10T10:00,1.264,1.963,5.819,9.524,135.13,22.050
25222,2023-08-10T10:30,1.295,2.675,6.115,9.091,130.03,22.140
25223,2023-08-10T11:00,1.314,2.040,6.094,9.091,122.82,22.270
25224,2023-08-10T11:30,1.196,2.300,5.908,9.524,109.81,22.500
25225,2023-08-10T12:00,1.118,1.990,5.850,8.000,103.22,22.590
25226,2023-08-10T12:30,1.199,2.251,6.109,10.000,112.80,22.630
25227,2023-08-10T13:00,1.149,1.757,6.165,10.000,102.43,22.540
25228,2023-08-10T13:30,1.139,1.996,6.521,11.111,130.91,22.540
25229,2023-08-10T14:00,1.162,1.716,7.010,10.000,121.07,22.630
25230,2023-08-10T14:30,1.175,1.884,6.689,11.111,139.44,22.500
25231,2023-08-10T15:00,1.145,1.861,6.324,10.000,129.68,22.590
25232,2023-08-10T15:30,1.132,1.830,6.306,11.111,122.12,22.500
25233,2023-08-10T16:00,1.129,1.738,6.000,8.696,116.85,22.410
25234,2023-08-10T16:30,1.206,2.090,6.516,10.000,110.87,22.450
